rna_class,n,median,mean,sd,q1,q3,iqr,p_value,method,level,metric,p_fdr
ncRNA,124,0.4809368191721133,0.4711736645755022,0.1548269787897193,0.3756114605171209,0.5517931034482759,0.176181642931155,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
pre-rRNA,119,0.4967741935483871,0.4754216060583761,0.1417625403249159,0.4142156862745098,0.5663833404164895,0.1521676541419797,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
ribosomal protein,48,0.6069794050343249,0.5505684217057053,0.1670847889982695,0.4819775132275132,0.6564293915040184,0.1744518782765051,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
snRNA,109,0.4402985074626866,0.4442501362299769,0.1319166570354474,0.3728813559322034,0.5157894736842106,0.1429081177520071,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
snoRNA,52,0.4933023813755108,0.4963312095367752,0.1528979991225955,0.4115384615384616,0.6017291497456504,0.1901906882071888,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
tRNA,62,0.4561448240693524,0.4598583517131942,0.1644601356285441,0.3639430284857571,0.5527027027027027,0.1887596742169456,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
unknown,460,0.4739555073250135,0.4743192609565805,0.1418559218416955,0.3931211828993893,0.5341446590461174,0.1410234761467281,0.0001927242807622,CAST,lcr,frac_hydrophobic,0.0002312691369147
diverse,27,0.16875,0.1779044768178306,0.106657631065239,0.116554054054054,0.2143136063866713,0.0977595523326172,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
mRNA,879,0.1598272138228942,0.1502581929788426,0.0754847482678745,0.0933956386292834,0.2028691536584649,0.1094735150291814,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
ncRNA,124,0.1617524916943521,0.1451586319531672,0.0670536728409657,0.109527027027027,0.1937547146090018,0.0842276875819748,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
pre-rRNA,119,0.1602564102564103,0.1504956768364431,0.0654049913954152,0.1048892284186402,0.1993788819875776,0.0944896535689374,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
ribosomal protein,48,0.1798336798336798,0.1587699491572885,0.0826179408197733,0.1196145124716553,0.2179215270413573,0.098307014569702,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
snRNA,109,0.1486486486486487,0.1454277040989792,0.0739147325568767,0.1,0.1944444444444444,0.0944444444444443,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
snoRNA,52,0.1428571428571428,0.1451582378739584,0.0716604692806722,0.0978445658773527,0.1934027924241785,0.0955582265468257,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
tRNA,62,0.1333333333333333,0.136308287121508,0.0755736214226405,0.0860520094562647,0.1770290394638868,0.090977030007622,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
unknown,460,0.1666666666666667,0.1626340219538409,0.0900653769786306,0.1176470588235294,0.2037912308930008,0.0861441720694714,0.0863123889816402,CAST,lcr,frac_strong_hydro,0.0863123889816402
diverse,27,0.0625,0.0822447116725005,0.0942517922243799,0.0456374907475943,0.0786096256684492,0.0329721349208548,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
mRNA,879,0.0528846153846153,0.0632829155006146,0.0694698706388042,0.0239520958083832,0.0833333333333333,0.0593812375249501,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
ncRNA,124,0.0486186841148673,0.0619111961724721,0.0936562510135931,0.0188042430086788,0.078342782896291,0.0595385398876121,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
pre-rRNA,119,0.04,0.0442857528078304,0.030334668511444,0.01852487135506,0.0658118206521739,0.0472869492971138,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
ribosomal protein,48,0.0472138805472138,0.0494644414251749,0.0382930987686952,0.0259868421052631,0.0675697598961713,0.0415829177909081,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
snRNA,109,0.0384615384615384,0.0471578405916289,0.050529479003738,0.0205128205128205,0.0657276995305164,0.0452148790176959,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
snoRNA,52,0.0375661375661375,0.0399009151615934,0.0365011901529248,0.0,0.0559978768577494,0.0559978768577494,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
tRNA,62,0.0310690154440154,0.0498686482678243,0.0746615445947776,0.0144406392694063,0.0601547842401501,0.0457141449707437,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
unknown,460,0.0476190476190476,0.0565704208713559,0.0568047959544862,0.0207796391752577,0.0769230769230769,0.0561434377478192,0.0001323008161503,CAST,lcr,frac_aromatic,0.0001764010882004
diverse,27,0.6617647058823529,0.6579056141718493,0.1366117232855541,0.600577731092437,0.727540921202893,0.1269631901104561,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
mRNA,879,0.6875,0.7018811071036385,0.1214914983252113,0.625,0.7734604105571847,0.1484604105571847,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
ncRNA,124,0.6817231548938867,0.6818901433103811,0.1317085616854889,0.6057801017524025,0.7736523652365237,0.1678722634841212,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
pre-rRNA,119,0.7,0.6887168484640116,0.1030400165830516,0.6252247900365404,0.7472066546825984,0.1219818646460579,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
ribosomal protein,48,0.7244897959183674,0.7363790755140137,0.1081273287801615,0.6473339160839161,0.7789855072463768,0.1316515911624607,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
snRNA,109,0.723404255319149,0.7189600356705668,0.0983699682273224,0.6497175141242938,0.7777777777777778,0.128060263653484,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
snoRNA,52,0.7258064516129032,0.7217274268129567,0.1441374875259088,0.6615171730944034,0.8,0.1384828269055966,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
tRNA,62,0.7104770298556792,0.6999638152728711,0.1504664410130054,0.647716894977169,0.8062435500515995,0.1585266550744305,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
unknown,460,0.6872282608695652,0.6903566806062678,0.1232455558476824,0.6221886221886221,0.7632775119617226,0.1410888897731004,0.0137276485136835,CAST,lcr,frac_disorder,0.014975616560382
diverse,27,0.1268656716417911,0.1517497109550485,0.117751692464167,0.0789377289377289,0.2075561476969927,0.1286184187592638,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
mRNA,879,0.1132075471698113,0.1372510306305575,0.115633441124563,0.0494777499727994,0.1963298139768728,0.1468520640040733,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
ncRNA,124,0.11001100110011,0.1428421838863424,0.1158299569761884,0.0584033613445378,0.1996204278812974,0.1412170665367596,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
pre-rRNA,119,0.2352941176470588,0.2285563105658905,0.1310086791277984,0.125563063063063,0.3227854235316921,0.1972223604686291,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
ribosomal protein,48,0.3283012418821921,0.3040026748710594,0.1621835976829179,0.2138465322183964,0.3967989002356638,0.1829523680172673,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
snRNA,109,0.154320987654321,0.1862427810257522,0.1327483178653148,0.0694444444444444,0.2670454545454545,0.19760101010101,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
snoRNA,52,0.1838095238095238,0.185015104817562,0.1129802086040699,0.1111111111111111,0.2739623998356276,0.1628512887245165,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
tRNA,62,0.1214756258234519,0.1587197992026697,0.1151056470836611,0.0685185185185185,0.2489035087719298,0.1803849902534113,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
unknown,460,0.1208470244614823,0.1440776041659077,0.1151506245526627,0.0607316256487527,0.2,0.1392683743512472,4.1950454181667775e-21,CAST,lcr,frac_positive,2.517027250900067e-20
diverse,27,0.1267605633802817,0.1425084335120978,0.1310729748951427,0.0443802521008403,0.2015933987764973,0.157213146675657,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
mRNA,879,0.1041666666666667,0.1418771292226493,0.1396523808444788,0.0381432987815966,0.2065899629653454,0.1684466641837488,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
ncRNA,124,0.1306935817805383,0.1767696898291706,0.1543987805527007,0.072420115243583,0.2223022488252405,0.1498821335816575,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
pre-rRNA,119,0.1711229946524064,0.2361271731724565,0.1856322796224063,0.1066266038655189,0.3306787552070571,0.2240521513415382,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
ribosomal protein,48,0.100111234705228,0.125495122418019,0.1233183417396691,0.0569955565683035,0.1714285714285714,0.1144330148602678,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
snRNA,109,0.1790123456790123,0.1926525764769009,0.1386124576187461,0.0909090909090909,0.2857142857142857,0.1948051948051948,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
snoRNA,52,0.1738493938771317,0.2122785893530577,0.1792609003364934,0.0823412698412698,0.3041666666666667,0.2218253968253968,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
tRNA,62,0.1759504862953139,0.2141144284283258,0.1705436967074575,0.1035714285714285,0.2630455407969639,0.1594741122255353,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
unknown,460,0.1457866334578663,0.1670624952224485,0.1324554143574366,0.0695249130938586,0.241298556359578,0.1717736432657194,1.4714518091761014e-13,CAST,lcr,frac_negative,3.531484342022643e-13
diverse,27,0.2668213457076566,0.2942581444671464,0.1975009929190999,0.1531872923588039,0.4424632352941176,0.2892759429353136,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
mRNA,879,0.2459016393442623,0.2791281598532068,0.1926420161979242,0.1151635720601238,0.4267199612403101,0.3115563891801863,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
ncRNA,124,0.268146742567995,0.3196118737155131,0.2025567551450535,0.1644736842105263,0.4676470588235294,0.3031733746130031,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
pre-rRNA,119,0.4503816793893129,0.464683483738347,0.1288203633709553,0.4006802721088435,0.5016129032258064,0.1009326311169628,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
ribosomal protein,48,0.4447368421052631,0.4294977972890784,0.1851178176668025,0.3480392156862745,0.5501792114695341,0.2021399957832595,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
snRNA,109,0.425531914893617,0.3788953575026531,0.1976391516206479,0.2051282051282051,0.5172413793103449,0.3121131741821398,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
snoRNA,52,0.4360599078341013,0.3972936941706197,0.1833271666753735,0.2598148148148148,0.4957142857142856,0.2358994708994708,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
tRNA,62,0.3900928792569659,0.3728342276309955,0.1947614307746105,0.2034976152623211,0.5234133126934984,0.3199156974311773,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
unknown,460,0.3123865210032313,0.3111400993883563,0.186238666005984,0.1574835526315789,0.4522429261559696,0.2947593735243906,1.5485419176264076e-27,CAST,lcr,fcr,1.858250301151689e-26
diverse,27,0.0094476744186046,0.0092412774429507,0.1519359386321966,-0.0395010395010395,0.0640197568389057,0.1035207963399452,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
mRNA,879,0.0,-0.0046260985920917,0.1692241530009149,-0.0588235294117647,0.0689655172413793,0.127789046653144,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
ncRNA,124,0.0,-0.0339275059428281,0.1829805609447086,-0.0872776365946632,0.0560444650301065,0.1433221016247698,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
pre-rRNA,119,0.0490566037735849,-0.0075708626065659,0.2943646522091577,-0.1933929270885793,0.2001742004645345,0.3935671275531138,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
ribosomal protein,48,0.231810115350488,0.1785075524530404,0.2208014019789576,0.0267857142857142,0.2845864661654135,0.2578007518796992,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
snRNA,109,0.0,-0.0064097954511486,0.1860371585276158,-0.0967741935483871,0.0879629629629629,0.18473715651135,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
snoRNA,52,0.0,-0.0272634845354957,0.2370424978988336,-0.1604761904761905,0.1437670609645131,0.3042432514407036,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
tRNA,62,0.0,-0.055394629225656,0.2161872106231398,-0.0833333333333333,0.0679966978536048,0.1513300311869381,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
unknown,460,0.0,-0.0229848910565408,0.1640834103108799,-0.0847714432460195,0.0509884517518105,0.13575989499783,6.0918873921124025e-09,CAST,lcr,ncpr,1.2183774784224805e-08
diverse,27,0.1818181818181818,0.2052498172850252,0.1583864281872462,0.1125880281690141,0.2686174760601915,0.1560294478911774,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
mRNA,879,0.1780821917808219,0.2250677096937131,0.1722600989919662,0.1091423466349017,0.2898981324278438,0.1807557857929421,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
ncRNA,124,0.1555082848186296,0.1880013811698131,0.1573637933861285,0.0975609756097561,0.2295673076923077,0.1320063320825516,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
pre-rRNA,119,0.1242424242424242,0.1362921524232557,0.0960666338282894,0.0847130242825607,0.1673333333333333,0.0826203090507726,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
ribosomal protein,48,0.0789473684210526,0.1084974119265772,0.1035251554938206,0.0567460317460317,0.1154858299595141,0.0587397982134824,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
snRNA,109,0.1304347826086956,0.1600022884685917,0.1233198277992937,0.0833333333333333,0.196969696969697,0.1136363636363636,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
snoRNA,52,0.1040906578220011,0.1815322110265941,0.1799362022755076,0.0833333333333333,0.2087424471299093,0.125409113796576,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
tRNA,62,0.1149104828500813,0.1569443055359619,0.1429983540063528,0.0702426564495529,0.1889328063241107,0.1186901498745577,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
unknown,460,0.1538461538461539,0.1884108124528671,0.1415016413608318,0.0964816433566433,0.2290473918575064,0.132565748500863,2.0402197976459308e-17,CAST,lcr,frac_GS,8.160879190583723e-17
diverse,176,16.0,22.47159090909091,23.480795551689887,8.75,26.0,17.25,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
mRNA,3504,21.0,30.706050228310502,33.67523535735354,11.0,37.0,26.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
ncRNA,603,17.0,23.71641791044776,21.82467542895457,9.0,30.0,21.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
pre-rRNA,497,17.0,21.75050301810865,17.84120493398534,8.0,29.0,21.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
ribosomal protein,204,22.0,23.08823529411765,15.259723826292165,11.0,30.25,19.25,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
snRNA,441,16.0,25.29705215419501,28.11931098695991,8.0,30.0,22.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
snoRNA,185,19.0,23.751351351351357,18.288236026699582,9.0,33.0,24.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
tRNA,385,15.0,19.18961038961039,15.243950169653925,7.0,27.0,20.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
unknown,2104,19.0,25.23716730038023,24.948741112127045,9.0,32.0,23.0,1.2896070426852735e-20,FLPS,lcr,length,3.0950569024446566e-20
diverse,176,0.0256229350953852,0.0420264213932934,0.0497644017408962,0.0141848602434812,0.0571949947862356,0.0430101345427544,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
mRNA,3504,0.0269817995624447,0.048992520614798,0.0686594900143129,0.0126272875953537,0.0565821360567768,0.043954848461423,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
ncRNA,603,0.0161439114391143,0.0300131480936813,0.0385284271865203,0.0082219999121274,0.0353639363858427,0.0271419364737153,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
pre-rRNA,497,0.0242782152230971,0.0393343833853795,0.0443088297949207,0.0114247311827957,0.0477611940298507,0.036336462847055,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
ribosomal protein,204,0.1038013059701492,0.1307222192410331,0.1167617972925751,0.0565805943164433,0.1825882486259844,0.126007654309541,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
snRNA,441,0.0235294117647058,0.0499048615911791,0.0737700409244211,0.0109223300970873,0.0521844660194174,0.04126213592233,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
snoRNA,185,0.0233463035019455,0.0459251408400023,0.0539758292364774,0.0118491921005386,0.0615384615384615,0.0496892694379229,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
tRNA,385,0.024024024024024,0.0384795357748275,0.0401581691220528,0.0113636363636363,0.05,0.0386363636363636,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
unknown,2104,0.0172975481422464,0.0323597548983191,0.0485978275577899,0.0089325597719731,0.0376015242943346,0.0286689645223615,1.860485183137963e-103,FLPS,lcr,coverage_per_lcr,2.232582219765556e-102
diverse,176,0.5765971316818774,0.5441446941449125,0.2750406476098518,0.3487068965517241,0.7651960784313725,0.4164891818796483,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
mRNA,3504,0.5934851694915254,0.5634143203802443,0.266985029033927,0.3636363636363636,0.7777777777777778,0.4141414141414142,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
ncRNA,603,0.625,0.5865963549270488,0.2608033193630131,0.4,0.8,0.4,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
pre-rRNA,497,0.7241379310344828,0.6707039382131902,0.2529219722308802,0.5,0.85,0.35,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
ribosomal protein,204,0.6004464285714286,0.5616293060464221,0.2427847843997717,0.4110962566844919,0.75,0.338903743315508,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
snRNA,441,0.6666666666666666,0.5963955472398035,0.280024764141241,0.3513513513513514,0.8148148148148148,0.4634634634634633,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
snoRNA,185,0.7,0.6609107235811651,0.2547814689464511,0.4772727272727273,0.8333333333333334,0.3560606060606061,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
tRNA,385,0.5555555555555556,0.533657008403839,0.2742733805293192,0.3076923076923077,0.7741935483870968,0.466501240694789,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
unknown,2104,0.6176470588235294,0.5813838493807549,0.2617451048802285,0.3842948717948717,0.8,0.4157051282051283,5.3007551035272515e-20,FLPS,lcr,frac_polar,1.0601510207054504e-19
diverse,176,0.5080645161290323,0.519564816105185,0.2625921762104434,0.3333333333333333,0.7162698412698413,0.3829365079365079,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
mRNA,3504,0.45,0.473532203510721,0.2490119674526029,0.3,0.6458333333333334,0.3458333333333334,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
ncRNA,603,0.46875,0.5046885984238432,0.2585191400243992,0.3333333333333333,0.6956521739130435,0.3623188405797101,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
pre-rRNA,497,0.4642857142857143,0.4855874226562606,0.2803118790380913,0.2631578947368421,0.717391304347826,0.4542334096109839,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
ribosomal protein,204,0.6153846153846154,0.5984389169231241,0.2217263394481857,0.4347826086956522,0.7658371040723981,0.3310544953767459,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
snRNA,441,0.4347826086956522,0.4854846933699076,0.2620787725997618,0.2857142857142857,0.7,0.4142857142857142,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
snoRNA,185,0.5,0.4755414438232157,0.2834684360912555,0.25,0.7,0.4499999999999999,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
tRNA,385,0.5806451612903226,0.5715011433196159,0.2669709646865152,0.3870967741935484,0.7906976744186046,0.4036009002250562,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
unknown,2104,0.4802597402597403,0.5003118316371038,0.2602557467336512,0.3125,0.6931438127090301,0.3806438127090301,8.38128528428164e-18,FLPS,lcr,frac_hydrophobic,1.257192792642246e-17
diverse,176,0.1666666666666667,0.2139469996213292,0.2122361707992481,0.0743589743589743,0.2708845208845208,0.1965255465255465,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
mRNA,3504,0.1538461538461539,0.173317118101932,0.1592256744752708,0.0625,0.2307692307692308,0.1682692307692308,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
ncRNA,603,0.1666666666666667,0.1963078892653925,0.1850315569213317,0.0769230769230769,0.25,0.173076923076923,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
pre-rRNA,497,0.125,0.1665977126378662,0.1843828224165188,0.0222222222222222,0.2121212121212121,0.1898989898989898,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
ribosomal protein,204,0.1835016835016835,0.2136511533691132,0.163899424277946,0.1138433515482695,0.2694013303769401,0.1555579788286706,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
snRNA,441,0.15,0.1792645199964106,0.1865871412297668,0.0454545454545454,0.2352941176470588,0.1898395721925133,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
snoRNA,185,0.14,0.1624109031959922,0.1602594843615863,0.0289855072463768,0.2222222222222222,0.1932367149758454,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
tRNA,385,0.1666666666666667,0.2293310028332815,0.2250136862210036,0.0606060606060606,0.3333333333333333,0.2727272727272727,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
unknown,2104,0.156692242114237,0.183889308641992,0.1717671166170012,0.0734126984126984,0.2383540372670807,0.1649413388543823,1.690627344437061e-08,FLPS,lcr,frac_strong_hydro,1.690627344437061e-08
diverse,176,0.0244047619047619,0.0757365802912425,0.1220662886445079,0.0,0.1163892078071182,0.1163892078071182,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
mRNA,3504,0.0357142857142857,0.0682419088408336,0.1066092522420012,0.0,0.0952380952380952,0.0952380952380952,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
ncRNA,603,0.0298507462686567,0.0932929465103259,0.1662354097324303,0.0,0.1071428571428571,0.1071428571428571,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
pre-rRNA,497,0.0,0.0515194268981462,0.1035529787404635,0.0,0.064516129032258,0.064516129032258,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
ribosomal protein,204,0.0540935672514619,0.0712864577216439,0.0847891077828685,0.0,0.1071428571428571,0.1071428571428571,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
snRNA,441,0.0,0.0574910384918103,0.1184995181237243,0.0,0.0666666666666666,0.0666666666666666,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
snoRNA,185,0.0,0.0454336917038192,0.0897672499381168,0.0,0.0707070707070707,0.0707070707070707,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
tRNA,385,0.018348623853211,0.0819225181318198,0.1521859431809485,0.0,0.0851063829787234,0.0851063829787234,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
unknown,2104,0.0333333333333333,0.0806277198530117,0.1346291021703795,0.0,0.1,0.1,1.1560377089433997e-12,FLPS,lcr,frac_aromatic,1.2611320461200725e-12
diverse,176,0.6666666666666666,0.6268071418474265,0.2553017172986316,0.4635989010989011,0.8333333333333334,0.3697344322344322,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
mRNA,3504,0.7211208539839877,0.68125942244481,0.2237381981713436,0.5833333333333334,0.8333333333333334,0.25,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
ncRNA,603,0.6746031746031746,0.6226263022290254,0.2548522108821743,0.4530791788856304,0.8078865578865579,0.3548073790009275,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
pre-rRNA,497,0.75,0.6990094458600762,0.2449394508449843,0.6153846153846154,0.875,0.2596153846153846,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
ribosomal protein,204,0.7142857142857143,0.67820879068751,0.1961702022482744,0.5906177156177157,0.8,0.2093822843822843,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
snRNA,441,0.7333333333333333,0.6780490036002725,0.2516918279493542,0.5849056603773585,0.8387096774193549,0.2538040170419964,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
snoRNA,185,0.76,0.7152478257458704,0.2161715597964151,0.6,0.8571428571428571,0.2571428571428571,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
tRNA,385,0.6857142857142857,0.612113284689714,0.2855052204486299,0.4166666666666667,0.8235294117647058,0.4068627450980391,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
unknown,2104,0.7,0.6472233823574746,0.2456102126728263,0.5,0.8175889328063242,0.3175889328063241,5.427113880201268e-13,FLPS,lcr,frac_disorder,6.512536656241521e-13
diverse,176,0.0588235294117647,0.1369301175508009,0.1920662368753485,0.0,0.2,0.2,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
mRNA,3504,0.074074074074074,0.1412645862771672,0.1839226889009886,0.0,0.2,0.2,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
ncRNA,603,0.0769230769230769,0.164639795396061,0.221380610174631,0.0,0.2352941176470588,0.2352941176470588,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
pre-rRNA,497,0.1428571428571428,0.2484540225656623,0.2722363213150088,0.0,0.4117647058823529,0.4117647058823529,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
