protein_id,protein_length,cluster_id,mds_1,mds_2,is_medoid
Q9Y2T7,364.0,0,0.03336816479795598,-0.010350032515698996,False
O60306,1485.0,4,-0.06855757847563458,0.08770607694995317,False
Q9H6S0,1430.0,2,0.02313074123362288,-0.10219532221201985,False
O15371,548.0,4,-0.07025070401875347,0.041913800858419864,False
Q9H307,717.0,4,-0.09770212677349142,0.061284773286896854,False
Q4VXU2,619.0,0,-0.011783580205833075,-0.014983477120843695,False
Q05048,431.0,1,-0.015409153483392972,-0.003573354413093014,False
Q05639,463.0,1,-0.017361808904087558,0.033069989561314905,False
Q9NR97,1041.0,1,-0.0401870926958117,0.006056657111812174,False
O60828,265.0,2,-0.0065619008212049685,-0.020820218447098672,False
O43719,755.0,0,-0.001131779855570084,-0.04277640105524969,False
Q14694,798.0,1,-0.03419263229011673,0.04233563189359778,False
Q96DP5,389.0,1,-0.039064406708592625,0.007374427007702486,False
Q9NVM6,304.0,3,0.04077174096222554,0.0929807639487628,False
Q9UKV8,859.0,3,0.15115415905389346,0.06919632174292493,False
P14866,589.0,0,-0.001242646600604074,-0.02623517058656256,False
O75792,299.0,2,0.07222541259683074,-0.06440136197473588,False
Q7Z333,2677.0,1,0.0005032061131731216,0.04315245007314832,False
Q9H6R0,707.0,0,-0.044917041238726266,-0.03423685654063762,False
Q7Z417,695.0,1,-0.04819227793828404,0.018193963739196344,False
Q07021,282.0,1,-0.09148010133664575,0.04211169561492803,False
Q9H6F5,360.0,0,-0.0873910948405765,-0.011442468406465362,False
Q9UMS4,504.0,1,0.02873906369472892,0.030643004840826847,False
P16989,372.0,2,-0.05478304072433807,-0.09803727483165431,False
A0A499FI31,981.0,0,-0.0029690680112686965,-0.03299474229018087,False
Q9Y6K5,1087.0,1,-0.024660690070104446,0.0268636389440745,False
P04406,335.0,1,-0.12887119140681114,0.00951314241157853,False
P25398,132.0,0,-0.037544914275094876,-0.03596427247902896,False
Q13895,437.0,2,0.02131411052029352,-0.0662716310329614,False
C9IY40,225.0,2,-0.025398298409066645,-0.0939096479335738,False
P42285,1042.0,0,0.08511785770675119,-0.008313830455135379,False
P49590,506.0,1,-0.09631523309233324,0.04517984454548821,False
P54136,660.0,1,-0.026677297832647304,0.021759430033570327,False
