protein_id,protein_length,cluster_id,mds_1,mds_2,is_medoid
Q9Y2T7,364.0,3,0.10612684562248184,0.011164264030663134,False
Q9H6S0,1430.0,3,0.10418634791746158,0.021137003538399295,False
Q8N1G1,1221.0,0,0.015832093945856593,-0.0036232885454258288,False
Q9BRR8,931.0,1,-0.07865607746461739,0.006419214612223323,False
Q9H501,851.0,1,-0.16256337513582017,0.032266540959107096,False
Q8N8D1,485.0,4,-0.05271258199878037,-0.045374200581558194,False
O15371,548.0,1,-0.15673371291873264,-0.00799277879117466,False
Q86U42,306.0,0,-0.022028233526997957,0.06921976567376227,False
Q9H307,717.0,4,7.31564890537855e-06,-0.07378857836095304,False
P14866,589.0,3,0.13984660759876932,0.018069249262599178,False
Q15428,464.0,3,0.06671771118147352,0.040550972069638806,False
Q9NW13,759.0,1,-0.18017786994797907,0.048800311153377025,False
Q7Z417,695.0,0,0.04305436869743713,0.06649310343504954,False
Q9NY12,217.0,2,0.12048543228725861,-0.09810857447554652,False
Q5XG87,792.0,0,0.019794406383307834,0.022259537565728984,False
Q4ZG55,1949.0,3,0.03376726082074221,0.040329813694374994,False
Q13247,344.0,4,-0.016564875600685883,-0.1468042721336309,False
Q8WVK2,155.0,4,-0.056339523798108526,-0.16546923125679172,False
P09234,159.0,0,0.05928297371241982,0.051983143455607055,False
Q9BQ67,446.0,1,-0.1665616026331134,0.03867463309519855,False
Q96EY7,689.0,1,-0.08344369673840632,0.021834457289170446,False
Q9NQZ2,479.0,1,-0.10664244279601261,0.031829333795211905,False
O95218,330.0,4,-0.007414156603723608,-0.11413876839828123,False
Q8NAV1,312.0,4,-0.041776518387017944,-0.08274051450648891,False
Q96K80,434.0,0,0.04244568412309549,0.06452310655451926,False
Q07955,248.0,2,0.06579822925318207,-0.09731937612914222,False
O60563,726.0,3,0.052082376058792984,0.05292389301853691,False
O15105,426.0,2,-0.023803296263908022,0.021650195172961167,False
Q8TDI0,1954.0,0,0.013870597880833186,0.0011599136824511679,False
Q6ZRS2,3230.0,3,0.02942006962731447,0.06105090031369044,False
O15047,1707.0,0,-0.04242568434890769,0.051440478045464165,False
Q8IXZ2,948.0,0,0.03033310517614031,0.026076904349420966,False
Q9UKV3,1341.0,4,-0.1182695652641581,-0.009981325533029783,False
Q92900,1129.0,3,0.10297080140034033,0.018490526924905177,False
Q9UPR6,939.0,3,0.05301884778961178,0.02730079512377525,False
Q9UNW9,492.0,3,0.0889934445453682,0.06761764797794306,False
O60583,730.0,0,0.02889666275608343,-0.005836498253831045,False
Q15032,1099.0,0,0.03253657221310852,0.06317991611562172,False
Q9Y2X3,529.0,1,-0.1007884182503474,0.03453472382934289,False
O15234,703.0,0,0.0720718039441347,0.016778447414327352,False
Q96KR1,1074.0,3,0.05802900813211069,0.013064183721163126,False
Q9P2N5,1060.0,0,0.018700777652112727,0.06586279020033628,False
P51531,1590.0,1,-0.09848539427616722,0.026981760209842214,False
P31942,346.0,2,0.12691512549015865,-0.01691617153868483,False
A7MD48,611.0,4,0.005519239402039754,-0.13289655766164443,False
Q5VZF2,373.0,3,0.07147406166480481,0.018132673579198032,False
P37108,136.0,3,0.08085340381932546,-0.0019397709582285438,False
Q9H0W8,520.0,3,0.0425950507112936,0.06270405842268326,False
Q9HC10,1997.0,3,0.07237628034709973,0.0991659287709756,False
Q96HR8,494.0,0,0.021372095112412427,0.03625803621698764,False
Q8IZD4,617.0,3,-0.006072698620448334,0.027243065544656445,False
Q5T200,1668.0,4,-0.09381965432817957,-0.004829176416861462,False
Q2TBE0,894.0,4,-0.04260750511601675,-0.05636600274656332,False
P47974,494.0,0,0.035600181406542,0.03305539616029158,False
O95104,1147.0,0,0.048444339589836814,-0.050098874603254566,False
O60841,1220.0,1,-0.14330677977118975,-0.006794461055126027,False
Q86SE8,214.0,1,-0.14668306372837256,-0.019899986077671596,False
Q5SZQ8,465.0,0,0.007838349553599848,0.054263726874581766,False
Q9NQ29,371.0,4,-0.05148514309481647,-0.1369886719831413,False
A0AV96,593.0,3,0.062338722564897926,0.07907506876877705,False
O14776,1098.0,3,0.04813608287187785,0.04895342879019707,False
O95391,586.0,4,-0.06126049259368914,-0.04551853400503454,False
Q8TA86,221.0,4,-0.03744462469933911,-0.09338729335684812,False
P62314,119.0,2,0.05341968472607096,-0.11564779264934467,False
Q15287,305.0,2,0.03051872052562482,-0.11728922544464447,False
Q1KMD3,747.0,1,-0.13408553998327247,0.002309889332336983,False
P51608,486.0,0,0.017899819918621912,0.07021083714151981,False
P17480,764.0,1,-0.13971672115198128,0.010828321890912802,False
Q15696,482.0,4,-0.04947716928347944,-0.10264470870476446,False
Q7Z570,1209.0,3,0.06835198372119508,0.08348616266851876,False
Q9NZJ5,1116.0,3,0.0659466660087495,0.07503835036335434,False
Q9BWF3,364.0,3,0.062094306533137106,0.07971775784958174,False
Q32MZ4,808.0,4,-0.045148512150317364,-0.04498252645308552,False
Q9BQ04,359.0,3,0.05712059190404502,0.06768695230976071,False
Q8IY37,1157.0,1,-0.13712897808139457,0.035271998787203086,True
Q9UHB9,627.0,3,0.0919564079896812,0.016079263224626435,False
Q86YN6,1023.0,1,-0.16608570973525144,0.036352842997584206,False
Q13151,305.0,2,0.15235201808240922,-0.0656577050073416,False
Q15022,739.0,3,0.08766170074974715,0.006439541749602938,False
Q7Z6E9,1792.0,0,0.011384268827734623,-0.010758242644423781,False
P19338,710.0,1,-0.10487432572875725,-0.050909463763441035,False
Q13435,895.0,0,-0.032065883310992804,0.09545482945452975,False
Q7KZ85,1726.0,1,-0.17318004534225448,0.05977341074078103,False
Q8NAF0,562.0,2,0.04082011403810414,-0.1102859678708055,False
Q9BWU0,742.0,1,-0.12533424477954697,0.0112702564240165,False
Q8NDV7,1962.0,0,-0.02043293625684128,0.02501576526872513,False
Q6P9B9,1019.0,3,0.09361983082568993,0.02898871066556885,False
P98175,930.0,1,-0.15159606265645723,-0.005943330125978113,False
Q6ZN04,569.0,0,0.07525764840018256,0.002259823850099911,False
B0QYK0,618.0,2,0.11859565779006018,-0.02919556220475324,False
Q00577,322.0,2,0.11245675349564321,-0.027631460644528455,False
F8W6I7,307.0,2,0.06995830099340487,-0.028582745438676532,False
Q8WXA9,508.0,4,-0.05778694292498301,-0.048486692900558494,False
Q92973,898.0,1,-0.1531455583012734,0.057351103327190865,False
Q6PKG0,1096.0,2,0.08071341983556994,-0.031728850013174784,False
Q13523,1007.0,4,-0.04084776945024807,-0.11802628341929572,False
Q9Y388,322.0,4,-0.04002669565444003,-0.10899235408737373,False
Q86U06,439.0,3,0.07877235350717522,0.041140617583752134,False
P06748,294.0,1,-0.14729643729209826,-0.00760597547793594,False
Q13485,552.0,3,0.04777611643638598,0.04844186240902984,False
Q04637,1599.0,1,-0.10825746682847265,0.03647316558820005,False
Q96MT3,831.0,1,-0.07643110824424322,0.008507682639337752,False
Q9UJV8,347.0,2,0.061410452299872145,-0.09070481832988365,False
Q14157,1087.0,2,0.019508527257364273,-0.06516845112491507,False
Q8WW36,166.0,2,0.07240045536606979,-0.07490776920261097,False
P22626,353.0,3,0.10619168431925763,0.033879734179993695,False
P18583,2426.0,4,-0.048333586714201175,-0.10207078767324905,False
P23246,707.0,0,0.04809331106501112,-0.004769503048506332,False
P78362,688.0,0,0.014328314157376367,0.05837130403864665,False
O75179,2603.0,1,-0.052968252631276684,0.0267538590264466,False
Q6P2E9,1401.0,0,0.024896600659949114,0.02662904976784251,False
Q9NTZ6,932.0,3,0.053984659316267204,0.09215336439009895,False
Q9H7N4,1312.0,4,-0.06860713673331274,-0.019889462893338386,False
Q8IWZ3,2542.0,4,0.005861077287330207,-0.048263141845974813,False
P49760,499.0,4,-0.04997339130443102,-0.09747935820687477,False
Q9NVH2,962.0,3,0.008677930307894493,0.051279477052590915,False
Q9UPN6,1271.0,0,0.04463988964334272,0.08155185304374112,False
P12270,2363.0,1,-0.16414957075319364,0.050971881567294416,False
Q08211,1270.0,0,0.07853959135532175,0.0185960176405297,False
Q9Y3Y2,248.0,2,0.06409474934095687,-0.05520277683133942,False
Q14152,1382.0,4,-0.1072174248564529,-0.04592452990055362,False
Q5T481,1227.0,3,0.027687668594975283,0.0619005216124605,False
Q96IP4,442.0,2,0.09055875095647913,-0.0017691110666505894,False
A0A0A0MRM9,708.0,1,-0.07701695804914367,0.041730007647107686,False
X6R7H2,631.0,4,0.001244326015106664,-0.11531881406920531,False
Q5VTL8,546.0,4,-0.06126186300366614,-0.07949627850600037,True
O75607,178.0,1,-0.12378175789662009,-0.015674819603702247,False
Q9UKA9,531.0,3,0.07890196301809373,0.0901660690757308,False
Q06787,632.0,2,0.044445940529931824,-0.059271399380216375,False
Q8NC51,408.0,2,0.06058856719857713,-0.0900159277398877,False
P46100,2492.0,1,-0.1524633379430845,0.020413271502397468,False
Q08170,494.0,4,-0.014896814784664694,-0.14321801060867592,False
Q6BEB4,398.0,3,0.0620038867448846,0.07797336413639401,False
Q96T58,3664.0,4,-0.013836234252339303,-0.045834893831454206,False
Q5VYS8,1495.0,1,-0.17976949355393113,0.051530482907151454,False
P05388,317.0,3,0.07836416061108144,0.08463766759094103,False
O60293,1989.0,0,0.05544738314262146,0.05085290292639768,False
Q9BX46,236.0,0,0.08995266169753759,0.07360578461975906,False
Q01081,240.0,2,0.018212607445375558,-0.09801364394436902,False
Q9NWH9,1034.0,4,-0.0652646369203226,0.011283544522620152,False
Q16594,264.0,1,-0.18514060313870712,0.050097632609818886,False
P62995,288.0,4,-0.025075995723382045,-0.1371832547704676,False
A0A5K1VW79,999.0,0,0.04289766312087032,0.04375229080578684,False
A0A140T8Y2,407.0,1,-0.12513666514173757,0.030838229610436155,False
Q53F19,620.0,1,-0.14910776152945454,0.034465268842397465,False
Q96L91,3159.0,0,-0.04496026748507019,0.06601588128825667,False
Q7Z6M4,381.0,1,-0.17203612199999987,-0.015408997238360214,False
Q9BUJ2,856.0,0,0.056323209916796256,0.02955655138343865,False
Q9NYF8,920.0,4,-0.006181279396798795,-0.0931815419927934,False
Q66PJ3,237.0,4,0.017039121366406815,-0.06846686197209698,False
Q13595,282.0,3,0.12459584185159095,0.027459811120571203,False
Q9UIF8,2168.0,1,-0.15408579423387891,0.027546677158301787,False
J3KPP4,489.0,4,-0.06366194887443025,-0.0913611728324516,False
O14647,1828.0,1,-0.0760436089602213,0.011719916450706034,False
P35269,517.0,1,-0.12936226846450885,0.003968882558756417,False
Q5T760,491.0,4,0.0440809797293649,-0.09133634787771999,False
P51825,1210.0,1,-0.08969641299952968,0.007643290117649546,False
Q99613,913.0,1,-0.1732759012642028,0.04946679455300074,False
Q96QR8,312.0,3,0.10486700566504671,0.06822641068893873,False
P50914,215.0,3,0.07826853978477645,-0.005567040800521215,False
Q52LJ0,433.0,2,0.14956717610749568,-0.020720910342706803,False
Q92945,711.0,0,0.08712837936400361,0.047892573536980926,False
Q3L8U1,2897.0,2,-0.007927311414255256,-0.015262503365538305,False
Q6P6C2,394.0,3,0.05694723364498861,0.07946221375338781,False
Q86XN8,651.0,0,0.06825373378942605,0.05754972352097856,False
Q12906,894.0,0,0.07579984045053378,0.02013998533957038,False
Q9UPQ9,1833.0,0,0.025446329514050747,0.07641317839951242,False
Q5U5Q3,659.0,0,0.04125782040705612,0.06707632899375199,False
